L -649.3749, -804.3749, -113.3739,  -693.8446, -804.3749, -113.3739,  64, 64, 64
L -649.3749, -804.9198, -113.3739,  -649.3749, -804.3749, -113.3739,  64, 64, 64
L -649.2943, -805.2318, -113.3739,  -649.3749, -804.9198, -113.3739,  64, 64, 64
L -649.3840, -805.3730, -113.3739,  -649.2943, -805.2318, -113.3739,  64, 64, 64
L -646.9052, -805.3749, -113.3739,  -649.3840, -805.3730, -113.3739,  64, 64, 64
L -640.8173, -807.6521, -113.3739,  -645.1000, -803.4692, -113.3739,  64, 64, 64
L -640.6263, -807.9673, -113.3739,  -640.8173, -807.6521, -113.3739,  64, 64, 64
L -640.6250, -808.6249, -113.3739,  -640.6263, -807.9673, -113.3739,  64, 64, 64
L -569.3749, -808.6250, -113.3739,  -640.6250, -808.6249, -113.3739,  64, 64, 64
L -569.3745, -807.9805, -113.3739,  -569.3749, -808.6250, -113.3739,  64, 64, 64
L -569.2699, -807.7399, -113.3739,  -569.3745, -807.9805, -113.3739,  64, 64, 64
L -565.2000, -803.6825, -113.3739,  -569.2699, -807.7399, -113.3739,  64, 64, 64
L -565.2494, -803.7200, -113.3739,  -565.2000, -803.6825, -113.3739,  64, 64, 64
L -564.8346, -803.6633, -113.3739,  -565.2494, -803.7200, -113.3739,  64, 64, 64
L -539.6566, -828.8491, -113.3739,  -564.8346, -803.6633, -113.3739,  64, 64, 64
L -539.6660, -829.1707, -113.3739,  -539.6566, -828.8491, -113.3739,  0, 0, 0
L -543.7626, -833.2906, -113.3739,  -539.6660, -829.1707, -113.3739,  64, 64, 64
L -544.8179, -833.3731, -113.3739,  -543.7626, -833.2906, -113.3739,  64, 64, 64
L -544.6250, -833.3731, -113.3739,  -544.8179, -833.3731, -113.3739,  64, 64, 64
L -544.6249, -880.6250, -113.3739,  -544.6250, -833.3731, -113.3739,  64, 64, 64
L -543.8165, -880.6725, -113.3739,  -544.6249, -880.6250, -113.3739,  64, 64, 64
L -543.7205, -880.7489, -113.3739,  -543.8165, -880.6725, -113.3739,  64, 64, 64
L -539.6911, -884.7871, -113.3739,  -543.7205, -880.7489, -113.3739,  0, 0, 0
L -539.7047, -885.2314, -113.3739,  -539.6911, -884.7871, -113.3739,  0, 0, 0
L -564.9094, -910.3636, -113.3739,  -539.7047, -885.2314, -113.3739,  64, 64, 64
L -565.4778, -910.3718, -113.3739,  -564.9094, -910.3636, -113.3739,  64, 64, 64
L -569.2395, -906.2903, -113.3739,  -565.4778, -910.3718, -113.3739,  64, 64, 64
L -569.2960, -906.2300, -113.3739,  -569.2395, -906.2903, -113.3739,  64, 64, 64
L -569.3749, -905.3749, -113.3739,  -569.2960, -906.2300, -113.3739,  64, 64, 64
L -640.6250, -905.3740, -113.3739,  -569.3749, -905.3749, -113.3739,  64, 64, 64
L -640.6422, -906.1131, -113.3739,  -640.6250, -905.3740, -113.3739,  64, 64, 64
L -640.7037, -906.2299, -113.3739,  -640.6422, -906.1131, -113.3739,  64, 64, 64
L -640.8804, -906.4107, -113.3739,  -640.7037, -906.2299, -113.3739,  64, 64, 64
L -644.8075, -910.3218, -113.3739,  -640.8804, -906.4107, -113.3739,  64, 64, 64
L -645.2430, -910.2853, -113.3739,  -644.8075, -910.3218, -113.3739,  64, 64, 64
L -670.2767, -885.2527, -113.3739,  -645.2430, -910.2853, -113.3739,  64, 64, 64
L -670.3120, -884.7919, -113.3739,  -670.2767, -885.2527, -113.3739,  64, 64, 64
L -666.1851, -880.6738, -113.3739,  -670.3120, -884.7919, -113.3739,  64, 64, 64
L -665.9759, -880.6250, -113.3739,  -666.1851, -880.6738, -113.3739,  64, 64, 64
L -665.3740, -880.6250, -113.3739,  -665.9759, -880.6250, -113.3739,  64, 64, 64
L -665.3721, -860.9538, -113.3739,  -665.3740, -880.6250, -113.3739,  64, 64, 64
L -665.7830, -860.6331, -113.3739,  -665.3721, -860.9538, -113.3739,  64, 64, 64
L -661.9215, -860.6331, -113.3739,  -665.7830, -860.6331, -113.3739,  64, 64, 64
L -661.6272, -860.9578, -113.3739,  -661.9215, -860.6331, -113.3739,  64, 64, 64
L -661.6250, -864.6249, -113.3739,  -661.6272, -860.9578, -113.3739,  64, 64, 64
L -660.3750, -864.6250, -113.3739,  -661.6250, -864.6249, -113.3739,  64, 64, 64
L -660.3749, -860.9990, -113.3739,  -660.3750, -864.6250, -113.3739,  64, 64, 64
L -660.2462, -860.7169, -113.3739,  -660.3749, -860.9990, -113.3739,  64, 64, 64
L -657.1268, -860.6249, -113.3739,  -660.2462, -860.7169, -113.3739,  64, 64, 64
L -656.6289, -860.9451, -113.3739,  -657.1268, -860.6249, -113.3739,  64, 64, 64
L -656.6250, -880.6250, -113.3739,  -656.6289, -860.9451, -113.3739,  64, 64, 64
L -656.3577, -880.6250, -113.3739,  -656.6250, -880.6250, -113.3739,  64, 64, 64
L -655.6693, -880.8002, -113.3739,  -656.3577, -880.6250, -113.3739,  64, 64, 64
L -651.6607, -884.8396, -113.3739,  -655.6693, -880.8002, -113.3739,  64, 64, 64
L -651.6547, -885.1462, -113.3739,  -651.6607, -884.8396, -113.3739,  64, 64, 64
L -655.4696, -888.9999, -113.3739,  -651.6547, -885.1462, -113.3739,  64, 64, 64
L -648.9999, -895.4696, -113.3739,  -655.4696, -888.9999, -113.3739,  64, 64, 64
L -645.2477, -891.7182, -113.3739,  -648.9999, -895.4696, -113.3739,  64, 64, 64
L -644.8097, -891.6766, -113.3739,  -645.2477, -891.7182, -113.3739,  64, 64, 64
L -640.7047, -895.7689, -113.3739,  -644.8097, -891.6766, -113.3739,  64, 64, 64
L -640.6411, -895.8908, -113.3739,  -640.7047, -895.7689, -113.3739,  64, 64, 64
L -640.6250, -896.6250, -113.3739,  -640.6411, -895.8908, -113.3739,  64, 64, 64
L -569.3749, -896.6249, -113.3739,  -640.6250, -896.6250, -113.3739,  64, 64, 64
L -569.3491, -895.8635, -113.3739,  -569.3749, -896.6249, -113.3739,  64, 64, 64
L -569.3038, -895.7806, -113.3739,  -569.3491, -895.8635, -113.3739,  64, 64, 64
L -565.1204, -891.6449, -113.3739,  -569.3038, -895.7806, -113.3739,  64, 64, 64
L -564.7853, -891.6923, -113.3739,  -565.1204, -891.6449, -113.3739,  64, 64, 64
L -560.9999, -895.4696, -113.3739,  -564.7853, -891.6923, -113.3739,  64, 64, 64
L -554.5302, -888.9999, -113.3739,  -560.9999, -895.4696, -113.3739,  64, 64, 64
L -558.2481, -885.2821, -113.3739,  -554.5302, -888.9999, -113.3739,  64, 64, 64
L -558.3138, -884.7948, -113.3739,  -558.2481, -885.2821, -113.3739,  64, 64, 64
L -554.2458, -880.7168, -113.3739,  -558.3138, -884.7948, -113.3739,  64, 64, 64
L -554.1520, -880.6570, -113.3739,  -554.2458, -880.7168, -113.3739,  64, 64, 64
L -553.3748, -880.6250, -113.3739,  -554.1520, -880.6570, -113.3739,  64, 64, 64
L -553.3749, -833.1734, -113.3739,  -553.3748, -880.6250, -113.3739,  64, 64, 64
L -557.2789, -829.2504, -113.3739,  -553.3749, -833.1734, -113.3739,  64, 64, 64
L -557.2844, -828.7554, -113.3739,  -557.2789, -829.2504, -113.3739,  64, 64, 64
L -553.5302, -824.9999, -113.3739,  -557.2844, -828.7554, -113.3739,  64, 64, 64
L -560.6250, -817.9035, -113.3739,  -553.5302, -824.9999, -113.3739,  64, 64, 64
L -560.7086, -818.2359, -113.3739,  -560.6250, -817.9035, -113.3739,  64, 64, 64
L -564.7548, -822.2835, -113.3739,  -560.7086, -818.2359, -113.3739,  64, 64, 64
L -565.2368, -822.2907, -113.3739,  -564.7548, -822.2835, -113.3739,  64, 64, 64
L -569.2644, -818.2653, -113.3739,  -565.2368, -822.2907, -113.3739,  64, 64, 64
L -569.3748, -818.1340, -113.3739,  -569.2644, -818.2653, -113.3739,  64, 64, 64
L -569.3749, -817.3749, -113.3739,  -569.3748, -818.1340, -113.3739,  64, 64, 64
L -640.6250, -817.3740, -113.3739,  -569.3749, -817.3749, -113.3739,  64, 64, 64
L -640.6263, -818.3400, -113.3739,  -640.6250, -817.3740, -113.3739,  64, 64, 64
L -640.6458, -818.1235, -113.3739,  -640.6263, -818.3400, -113.3739,  64, 64, 64
L -644.7567, -822.2853, -113.3739,  -640.6458, -818.1235, -113.3739,  64, 64, 64
L -645.1924, -822.3218, -113.3739,  -644.7567, -822.2853, -113.3739,  64, 64, 64
L -649.3436, -818.1499, -113.3739,  -645.1924, -822.3218, -113.3739,  64, 64, 64
L -649.3749, -817.9052, -113.3739,  -649.3436, -818.1499, -113.3739,  64, 64, 64
L -656.4696, -824.9999, -113.3739,  -649.3749, -817.9052, -113.3739,  64, 64, 64
L -652.6661, -828.8291, -113.3739,  -656.4696, -824.9999, -113.3739,  64, 64, 64
L -652.6263, -829.3129, -113.3739,  -652.6661, -828.8291, -113.3739,  64, 64, 64
L -656.6250, -833.1553, -113.3739,  -652.6263, -829.3129, -113.3739,  64, 64, 64
L -656.6250, -852.9646, -113.3739,  -656.6250, -833.1553, -113.3739,  64, 64, 64
L -656.8306, -853.3346, -113.3739,  -656.6250, -852.9646, -113.3739,  64, 64, 64
L -660.7000, -853.3749, -113.3739,  -656.8306, -853.3346, -113.3739,  64, 64, 64
L -660.3745, -853.1938, -113.3739,  -660.7000, -853.3749, -113.3739,  64, 64, 64
L -660.3749, -849.3749, -113.3739,  -660.3745, -853.1938, -113.3739,  64, 64, 64
L -661.6250, -849.3749, -113.3739,  -660.3749, -849.3749, -113.3739,  64, 64, 64
L -661.6653, -853.1693, -113.3739,  -661.6250, -849.3749, -113.3739,  64, 64, 64
L -661.9311, -853.3686, -113.3739,  -661.6653, -853.1693, -113.3739,  64, 64, 64
L -665.5108, -853.3713, -113.3739,  -661.9311, -853.3686, -113.3739,  64, 64, 64
L -665.3713, -853.5067, -113.3739,  -665.5108, -853.3713, -113.3739,  64, 64, 64
L -665.3749, -833.3749, -113.3739,  -665.3713, -853.5067, -113.3739,  64, 64, 64
L -666.5049, -833.3713, -113.3739,  -665.3749, -833.3749, -113.3739,  64, 64, 64
L -666.3858, -833.1444, -113.3739,  -666.5049, -833.3713, -113.3739,  64, 64, 64
L -670.2232, -829.3070, -113.3739,  -666.3858, -833.1444, -113.3739,  64, 64, 64
L -670.3073, -828.7848, -113.3739,  -670.2232, -829.3070, -113.3739,  64, 64, 64
L -645.1000, -803.4692, -113.3739,  -670.3073, -828.7848, -113.3739,  64, 64, 64
L -646.9052, -805.3749, -113.3739,  -646.9052, -805.3749, -113.3739,  64, 64, 64
L -1222.2188, 923.6951, -155.3737,  -1221.6250, 927.9307, -159.3899,  64, 64, 64
L -1212.3749, 923.6249, -155.3737,  -1222.2188, 923.6951, -155.3737,  64, 64, 64
L -1233.5313, 891.4106, -156.3737,  -1234.3713, 887.7888, -160.3737,  64, 64, 64
L -1233.9980, 892.3749, -155.3737,  -1233.5313, 891.4106, -156.3737,  64, 64, 64
L -1243.6250, 892.3749, -155.3737,  -1233.9980, 892.3749, -155.3737,  64, 64, 64
L -1222.4021, 891.8757, -155.4353,  -1221.6250, 887.7888, -160.3737,  64, 64, 64
L -1222.6520, 892.3691, -155.3737,  -1222.4021, 891.8757, -155.4353,  64, 64, 64
L -1212.3749, 892.3749, -155.3737,  -1222.6520, 892.3691, -155.3737,  64, 64, 64
L -1212.3723, 923.6249, -155.3737,  -1212.3749, 892.3749, -155.3737,  64, 64, 64
L -1233.7843, 923.6929, -155.3737,  -1234.3750, 927.9252, -159.3737,  64, 64, 64
L -1243.6250, 923.6249, -155.3737,  -1233.7843, 923.6929, -155.3737,  64, 64, 64
L -1243.6250, 892.3749, -155.3737,  -1243.6250, 923.6249, -155.3737,  64, 64, 64
L -1207.6250, 888.6698, -160.3737,  -1207.7888, 900.3930, -160.3737,  64, 64, 64
L -1207.7914, 887.6883, -160.3737,  -1207.6250, 888.6698, -160.3737,  64, 64, 64
L -1221.6250, 887.7888, -160.3737,  -1207.7914, 887.6883, -160.3737,  64, 64, 64
L -1221.6250, 884.3097, -160.3737,  -1221.6250, 887.7888, -160.3737,  64, 64, 64
L -1221.9465, 883.6286, -160.3737,  -1221.6250, 884.3097, -160.3737,  64, 64, 64
L -1234.5717, 883.6290, -160.3737,  -1221.9465, 883.6286, -160.3737,  64, 64, 64
L -1234.3750, 884.1326, -160.3737,  -1234.5717, 883.6290, -160.3737,  64, 64, 64
L -1234.3750, 887.7980, -160.3418,  -1234.3750, 884.1326, -160.3737,  64, 64, 64
L -1247.9384, 887.6250, -160.3737,  -1234.3750, 887.7980, -160.3418,  64, 64, 64
L -1248.3713, 887.9496, -160.3737,  -1247.9384, 887.6250, -160.3737,  64, 64, 64
L -1248.3749, 927.6250, -160.3737,  -1248.3713, 887.9496, -160.3737,  64, 64, 64
L -1248.2904, 928.2372, -159.3737,  -1248.3749, 927.6250, -160.3737,  64, 64, 64
L -1248.6429, 928.3694, -159.3737,  -1248.2904, 928.2372, -159.3737,  64, 64, 64
L -1234.3750, 927.9302, -159.3899,  -1248.6429, 928.3694, -159.3737,  64, 64, 64
L -1234.3750, 929.9859, -159.3737,  -1234.3750, 927.9302, -159.3899,  64, 64, 64
L -1234.3397, 930.3749, -159.3737,  -1234.3750, 929.9859, -159.3737,  64, 64, 64
L -1221.9565, 930.3722, -159.3737,  -1234.3397, 930.3749, -159.3737,  64, 64, 64
L -1221.6284, 930.5837, -159.3737,  -1221.9565, 930.3722, -159.3737,  64, 64, 64
L -1221.6250, 927.9193, -159.3563,  -1221.6284, 930.5837, -159.3737,  64, 64, 64
L -1207.9827, 928.3745, -159.3737,  -1221.6250, 927.9193, -159.3563,  64, 64, 64
L -1207.6249, 927.6371, -160.3737,  -1207.9827, 928.3745, -159.3737,  64, 64, 64
L -1207.7888, 897.1286, -160.3737,  -1207.6249, 927.6371, -160.3737,  64, 64, 64
L -878.5144, 892.1798, -155.3737,  -877.6250, 887.7888, -160.3737,  64, 64, 64
L -868.3749, 892.3750, -155.3737,  -878.5144, 892.1798, -155.3737,  64, 64, 64
L -877.9429, 930.3807, -159.3737,  -879.8105, 930.3749, -159.3737,  64, 64, 64
L -877.6250, 930.1408, -159.3737,  -877.9429, 930.3807, -159.3737,  64, 64, 64
L -877.6250, 928.2091, -160.3709,  -877.6250, 930.1408, -159.3737,  64, 64, 64
L -878.4900, 923.6281, -155.3737,  -877.6250, 928.2086, -160.3686,  64, 64, 64
L -868.3749, 923.6250, -155.3737,  -878.4900, 923.6281, -155.3737,  64, 64, 64
L -868.3749, 892.3750, -155.3737,  -868.3740, 923.6250, -155.3737,  64, 64, 64
L -899.6250, 892.3750, -155.3737,  -899.6249, 896.2355, -155.3737,  64, 64, 64
L -889.7934, 892.3129, -155.3737,  -890.3735, 887.7888, -160.3737,  64, 64, 64
L -889.9633, 892.3731, -155.3737,  -889.7934, 892.3129, -155.3737,  64, 64, 64
L -899.6250, 892.3750, -155.3737,  -889.9633, 892.3731, -155.3737,  64, 64, 64
L -889.6304, 923.9351, -155.3737,  -890.3749, 927.9315, -159.3898,  64, 64, 64
L -899.6250, 923.6249, -155.3737,  -889.6304, 923.9351, -155.3737,  64, 64, 64
L -899.6250, 892.3750, -155.3737,  -899.6250, 923.6249, -155.3737,  64, 64, 64
L -863.6250, 888.2318, -160.3737,  -863.7888, 907.6466, -160.3737,  64, 64, 64
L -863.8219, 887.6698, -160.3737,  -863.6250, 888.2318, -160.3737,  64, 64, 64
L -877.6250, 887.7889, -160.3737,  -863.8219, 887.6698, -160.3737,  64, 64, 64
L -877.6250, 884.5000, -160.3737,  -877.6250, 887.7889, -160.3737,  64, 64, 64
L -877.9008, 883.6381, -160.3737,  -877.6250, 884.5000, -160.3737,  64, 64, 64
L -890.4260, 883.6272, -160.3737,  -877.9008, 883.6381, -160.3737,  64, 64, 64
L -890.2893, 883.7613, -160.3737,  -890.4260, 883.6272, -160.3737,  64, 64, 64
L -890.3749, 887.7888, -160.3737,  -890.2893, 883.7613, -160.3737,  64, 64, 64
L -903.9845, 887.6250, -160.3737,  -890.3749, 887.7888, -160.3737,  64, 64, 64
L -904.3671, 887.9237, -160.3737,  -903.9845, 887.6250, -160.3737,  64, 64, 64
L -904.3749, 927.6250, -160.3737,  -904.3671, 887.9237, -160.3737,  64, 64, 64
L -904.2219, 928.3020, -159.3737,  -904.3749, 927.6250, -160.3737,  64, 64, 64
L -904.8188, 928.3659, -159.3737,  -904.2219, 928.3020, -159.3737,  64, 64, 64
L -890.3749, 927.9302, -159.3899,  -904.8188, 928.3659, -159.3737,  64, 64, 64
L -890.3749, 929.9184, -159.3737,  -890.3749, 927.9302, -159.3899,  64, 64, 64
L -890.1173, 930.3559, -159.3737,  -890.3749, 929.9184, -159.3737,  64, 64, 64
L -889.9569, 930.3749, -159.3737,  -890.1173, 930.3559, -159.3737,  64, 64, 64
L -878.2380, 930.3749, -159.3737,  -889.9569, 930.3749, -159.3737,  64, 64, 64
L -863.9633, 928.3731, -160.3737,  -877.6250, 928.2092, -160.3710,  64, 64, 64
L -863.6343, 928.8328, -160.3737,  -863.9633, 928.3731, -160.3737,  64, 64, 64
L -863.6250, 928.1308, -160.3737,  -863.6343, 928.8328, -160.3737,  64, 64, 64
L -863.7888, 904.7817, -160.3737,  -863.6250, 928.1308, -160.3737,  64, 64, 64
L -459.6250, 892.3749, -155.3737,  -459.6256, 923.6249, -155.3737,  64, 64, 64
L -449.4712, 891.8926, -155.4165,  -450.3743, 887.7888, -160.3737,  64, 64, 64
L -459.6250, 892.3749, -155.3737,  -449.4712, 891.8926, -155.4165,  64, 64, 64
L -459.6254, 923.6249, -155.3737,  -449.8152, 923.6734, -155.3737,  64, 64, 64
L -438.2429, 923.7069, -155.3737,  -437.6250, 927.9298, -159.3899,  64, 64, 64
L -428.3734, 923.6249, -155.3737,  -438.2429, 923.7069, -155.3737,  64, 64, 64
L -423.6250, 925.5090, -160.3737,  -423.6250, 925.5090, -160.3737,  64, 64, 64
L -423.6254, 928.1910, -159.3737,  -423.6250, 925.5090, -160.3737,  64, 64, 64
L -423.7855, 928.3075, -159.3737,  -423.6254, 928.1910, -159.3737,  64, 64, 64
L -423.9716, 928.3750, -159.3737,  -423.7855, 928.3075, -159.3737,  64, 64, 64
L -449.7192, 923.7128, -155.3737,  -450.3750, 927.9316, -159.3897,  64, 64, 64
L -439.2518, 891.8526, -155.4781,  -437.6250, 887.7888, -160.3737,  64, 64, 64
L -428.3750, 892.3749, -155.3737,  -439.2518, 891.8526, -155.4781,  64, 64, 64
L -428.3716, 923.6249, -155.3737,  -428.3750, 892.3749, -155.3737,  64, 64, 64
L -423.6250, 888.1218, -160.3737,  -423.7950, 909.6041, -160.3519,  64, 64, 64
L -424.1999, 887.6249, -160.3737,  -423.6250, 888.1218, -160.3737,  64, 64, 64
L -437.6250, 887.7888, -160.3737,  -424.1999, 887.6249, -160.3737,  64, 64, 64
L -437.6263, 883.9687, -160.3737,  -437.6250, 887.7888, -160.3737,  64, 64, 64
L -438.1850, 883.6250, -160.3737,  -437.6263, 883.9687, -160.3737,  64, 64, 64
L -450.1190, 883.6250, -160.3737,  -438.1850, 883.6250, -160.3737,  64, 64, 64
L -450.3204, 883.8052, -160.3737,  -450.1190, 883.6250, -160.3737,  64, 64, 64
L -450.3749, 887.7892, -160.3720,  -450.3204, 883.8052, -160.3737,  64, 64, 64
L -463.9331, 887.6249, -160.3737,  -450.3749, 887.7892, -160.3720,  64, 64, 64
L -464.3750, 887.9981, -160.3737,  -463.9331, 887.6249, -160.3737,  64, 64, 64
L -464.3745, 927.6250, -160.3737,  -464.3750, 887.9981, -160.3737,  64, 64, 64
L -464.1340, 928.3500, -159.3737,  -464.3745, 927.6250, -160.3737,  64, 64, 64
L -450.3750, 927.9255, -159.3745,  -464.1340, 928.3500, -159.3737,  64, 64, 64
L -450.3654, 930.8419, -159.3737,  -450.3750, 927.9255, -159.3745,  64, 64, 64
L -450.1689, 930.3745, -159.3737,  -450.3654, 930.8419, -159.3737,  64, 64, 64
L -437.7982, 930.3160, -159.3737,  -450.1689, 930.3745, -159.3737,  64, 64, 64
L -437.6514, 930.1384, -159.3737,  -437.7982, 930.3160, -159.3737,  64, 64, 64
L -437.6250, 927.9198, -159.3574,  -437.6514, 930.1384, -159.3737,  64, 64, 64
L -423.9454, 928.3709, -159.3737,  -437.6250, 927.9198, -159.3574,  64, 64, 64
L -423.9454, 928.3709, -159.3737,  -423.9454, 928.3709, -159.3737,  64, 64, 64
L -423.7887, 903.3405, -160.3737,  -423.6250, 927.6250, -160.3737,  64, 64, 64
L -137.5388, 892.9778, -155.3737,  -138.3742, 887.7888, -160.3737,  64, 64, 64
L -147.6250, 892.3749, -155.3737,  -137.5388, 892.9778, -155.3737,  64, 64, 64
L -126.2870, 923.7468, -155.3737,  -125.6250, 927.9228, -159.3685,  64, 64, 64
L -116.3750, 923.6250, -155.3737,  -126.2870, 923.7468, -155.3737,  64, 64, 64
L -137.6133, 923.7063, -155.3737,  -138.3750, 927.9193, -159.3531,  64, 64, 64
L -147.6250, 923.6250, -155.3737,  -137.6133, 923.7063, -155.3737,  64, 64, 64
L -147.6250, 892.3749, -155.3737,  -147.6250, 923.6250, -155.3737,  64, 64, 64
L -126.4822, 892.2078, -155.3737,  -125.6250, 887.7888, -160.3737,  64, 64, 64
L -116.3750, 892.3749, -155.3737,  -126.4822, 892.2078, -155.3737,  64, 64, 64
L -116.3750, 923.6250, -155.3737,  -116.3750, 892.3749, -155.3737,  64, 64, 64
L -111.6290, 887.9438, -160.3737,  -111.7921, 908.5407, -160.3615,  64, 64, 64
L -111.9325, 887.6308, -160.3737,  -111.6290, 887.9438, -160.3737,  64, 64, 64
L -125.6252, 887.7888, -160.3737,  -111.9325, 887.6308, -160.3737,  64, 64, 64
L -125.6392, 883.8976, -160.3737,  -125.6252, 887.7888, -160.3737,  64, 64, 64
L -125.9454, 883.6289, -160.3737,  -125.6392, 883.8976, -160.3737,  64, 64, 64
L -137.9386, 883.6250, -160.3737,  -125.9454, 883.6289, -160.3737,  64, 64, 64
L -138.3667, 883.9157, -160.3737,  -137.9386, 883.6250, -160.3737,  64, 64, 64
L -138.3750, 887.7971, -160.3452,  -138.3667, 883.9157, -160.3737,  64, 64, 64
L -152.4457, 887.6276, -160.3737,  -138.3750, 887.7971, -160.3452,  64, 64, 64
L -152.3744, 887.9796, -160.3737,  -152.4457, 887.6276, -160.3737,  64, 64, 64
L -152.3750, 927.6250, -160.3737,  -152.3744, 887.9796, -160.3737,  64, 64, 64
L -152.2675, 928.2626, -159.3737,  -152.3750, 927.6250, -160.3737,  64, 64, 64
L -152.8100, 928.3749, -159.3737,  -152.2675, 928.2626, -159.3737,  64, 64, 64
L -138.3750, 927.9252, -159.3737,  -152.8100, 928.3749, -159.3737,  64, 64, 64
L -138.3382, 930.1621, -159.3737,  -138.3750, 927.9252, -159.3737,  64, 64, 64
L -138.5877, 930.3703, -159.3737,  -138.3382, 930.1621, -159.3737,  64, 64, 64
L -126.4937, 930.3749, -159.3737,  -138.5877, 930.3703, -159.3737,  64, 64, 64
L -125.7857, 930.3075, -159.3737,  -126.4937, 930.3749, -159.3737,  64, 64, 64
L -125.6250, 929.9628, -159.3737,  -125.7857, 930.3075, -159.3737,  64, 64, 64
L -125.6250, 927.9238, -159.3702,  -125.6250, 929.9628, -159.3737,  64, 64, 64
L -111.7796, 928.3034, -159.3737,  -125.6250, 927.9238, -159.3702,  64, 64, 64
L -111.6250, 927.1118, -160.3737,  -111.7796, 928.3034, -159.3737,  64, 64, 64
L -111.7946, 905.5425, -160.3737,  -111.6250, 927.1118, -160.3737,  64, 64, 64
L -52.4299, 817.5620, -155.3737,  -56.2111, 818.3749, -160.3737,  64, 64, 64
L -51.6250, 827.6250, -155.3737,  -52.4299, 817.5620, -155.3737,  64, 64, 64
L -20.2254, 806.2997, -155.3737,  -16.6950, 805.6250, -159.3899,  64, 64, 64
L -20.3673, 806.7558, -155.3737,  -20.2254, 806.2997, -155.3737,  64, 64, 64
L -20.3750, 796.3749, -155.3737,  -20.3673, 806.7558, -155.3737,  64, 64, 64
L -20.2882, 817.6701, -155.3737,  -16.6859, 818.3735, -159.3899,  64, 64, 64
L -20.3750, 827.6250, -155.3737,  -20.2882, 817.6701, -155.3737,  64, 64, 64
L -51.6250, 827.6250, -155.3737,  -20.3750, 827.6250, -155.3737,  64, 64, 64
L -51.7956, 806.3146, -155.3737,  -56.2111, 805.6250, -160.3737,  64, 64, 64
L -51.6250, 806.4198, -155.3737,  -51.7956, 806.3146, -155.3737,  64, 64, 64
L -51.6250, 796.3740, -155.3737,  -51.6250, 806.4198, -155.3737,  64, 64, 64
L -20.3750, 796.3749, -155.3737,  -51.6250, 796.3740, -155.3737,  64, 64, 64
L -56.1400, 791.6250, -160.3737,  -38.4397, 791.7888, -160.3737,  64, 64, 64
L -56.3552, 791.8799, -160.3737,  -56.1400, 791.6250, -160.3737,  64, 64, 64
L -56.2111, 805.6250, -160.3737,  -56.3552, 791.8799, -160.3737,  64, 64, 64
L -60.7280, 805.6321, -160.3737,  -56.2111, 805.6250, -160.3737,  64, 64, 64
L -60.3736, 805.9672, -160.3737,  -60.7280, 805.6321, -160.3737,  64, 64, 64
L -60.3703, 818.5928, -160.3737,  -60.3736, 805.9672, -160.3737,  64, 64, 64
L -60.2770, 818.3740, -160.3737,  -60.3703, 818.5928, -160.3737,  64, 64, 64
L -56.2021, 818.3749, -160.3420,  -60.2770, 818.3740, -160.3737,  64, 64, 64
L -56.3750, 831.9664, -160.3737,  -56.2021, 818.3749, -160.3420,  64, 64, 64
L -56.7580, 832.3672, -160.3737,  -56.3750, 831.9664, -160.3737,  64, 64, 64
L -55.9630, 832.3749, -160.3737,  -56.7580, 832.3672, -160.3737,  64, 64, 64
L -16.9053, 832.3749, -160.3737,  -55.9630, 832.3749, -160.3737,  64, 64, 64
L -15.7146, 832.2432, -159.3737,  -16.9053, 832.3749, -160.3737,  64, 64, 64
L -16.7439, 818.3740, -159.3745,  -15.7146, 832.2432, -159.3737,  64, 64, 64
L -13.9886, 818.3748, -159.3737,  -16.7439, 818.3740, -159.3745,  64, 64, 64
L -13.6278, 818.5190, -159.3737,  -13.9886, 818.3748, -159.3737,  64, 64, 64
L -13.6597, 805.8423, -159.3737,  -13.6278, 818.5190, -159.3737,  64, 64, 64
L -13.7545, 805.7160, -159.3737,  -13.6597, 805.8423, -159.3737,  64, 64, 64
L -16.7620, 805.6250, -159.3677,  -13.7545, 805.7160, -159.3737,  64, 64, 64
L -15.6250, 792.6900, -159.3737,  -16.7620, 805.6250, -159.3677,  64, 64, 64
L -16.3750, 791.6250, -160.3737,  -15.6250, 792.6900, -159.3737,  64, 64, 64
L -39.8684, 791.7888, -160.3737,  -16.3750, 791.6250, -160.3737,  64, 64, 64
L -41.7884, 580.3246, -155.3737,  -42.3740, 576.6938, -159.3899,  64, 64, 64
L -51.6250, 580.3749, -155.3737,  -41.7884, 580.3246, -155.3737,  64, 64, 64
L -29.9892, 611.6249, -155.3737,  -29.6250, 616.2092, -160.3735,  64, 64, 64
L -20.3750, 611.6250, -155.3737,  -29.9892, 611.6249, -155.3737,  64, 64, 64
L -41.6867, 611.7938, -155.3737,  -42.3750, 616.2110, -160.3737,  64, 64, 64
L -51.6250, 611.6250, -155.3737,  -41.6867, 611.7938, -155.3737,  64, 64, 64
L -51.6250, 580.3727, -155.3737,  -51.6250, 611.6250, -155.3737,  64, 64, 64
L -30.2732, 580.2599, -155.3737,  -29.6250, 576.6879, -159.3899,  64, 64, 64
L -20.3750, 580.3749, -155.3737,  -30.2732, 580.2599, -155.3737,  64, 64, 64
L -20.3750, 611.6250, -155.3737,  -20.3750, 580.3749, -155.3737,  64, 64, 64
